CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
15482499,202506,TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.,201207,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,SC,Imbituba,S5,,C0082334,15482499,A
C0082334,202506,TURCAMBIO SCC LTDA. - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SC,Imbituba,S5,,C0082334,15482499,A
61809182,202506,UBS (BRASIL) CORRETORA DE VALORES S.A.,196709,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,S3,,C0080219,33987793,A
02819125,202506,"UBS BB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",199811,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,S3,,C0080219,33987793,A
35754969,202506,UBS CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.,198907,N2,I,3,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
28511285,202506,ULTRA CORRETORA DE VALORES MOBILIARIOS LTDA,197108,N2,I,2,Sociedade Corretora de TVM,,RJ,Niterói,,,,,I
33968066,202506,UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS,196908,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,S4,,,,I
33815606,202506,UNIÃO DISTRIBUIDORA.DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,196803,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
33829292,202506,UNIBANCO ASSET MANAGEMENT S.A. - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,196807,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
89560460,202506,UNIBANCO CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO S.A.,197811,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
33764366,202506,UNIBANCO CORRETORA DE VALORES MOBILIARIOS S/A,196709,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
61923371,202506,UNIBANCO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
06971154,202506,UNICA CORRETORA DE CAMBIO E VALORES LTDA.,197511,N2,I,2,Sociedade Corretora de TVM,,CE,Fortaleza,,,,,I
53899051,202506,UNICRED DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,202412,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,S4,,C0088187,53899051,A
C0088187,202506,UNICRED DTVM - PRUDENCIAL,180001,N2,I,2,,,RS,Porto Alegre,S4,,C0088187,53899051,A
20155248,202506,UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,196809,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Ouro,SP,Barueri,S4,,C0084019,20155248,A
C0084019,202506,UNIDA DTVM LTDA - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Ouro,SP,Barueri,S4,,C0084019,20155248,A
33879370,202506,UNIDADE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196811,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
28156214,202506,"UNILETRA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",196809,N2,I,2,Sociedade Corretora de TVM,,ES,Vitória,S4,,,,I
17162744,202506,UNINVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
47675871,202506,UNITED CORRETORA S.A. CAMBIO E VALORES MOBILIARIOS,197605,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
05170488,202506,UNIVERSAL CORRETORA DE CAMBIO TIT E VALORES MOBILIARIOS LTDA,180001,N2,I,2,Sociedade Corretora de TVM,,PR,Curitiba,,,,,I
20616249,202506,VALADARES DISTRIBUIDORA DE TITS E VALORES MOBILIARIOS LTDA,196908,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
61771341,202506,VALBRAS S/A - COR BRASILEIRA DE CAMBIO E VALORES MOBILIARIOS,196707,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
15216005,202506,"VALCAM - CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA",196806,N2,I,2,Sociedade Corretora de TVM,,BA,Salvador,,,,,I
17429036,202506,VALMINAS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
12155776,202506,VALNORTE CORRETORA ALAGOANA TITULOS VALORES MOBILIARIOS LTDA,197104,N2,I,2,Sociedade Corretora de TVM,,AL,Maceió,,,,,I
62065578,202506,VALOR CORRETORA DE TITULOS E VALORES MOBILIÁRIOS LTDA,196805,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
76640150,202506,VALOR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196806,N2,I,2,Sociedade Distribuidora de TVM,,PR,Curitiba,,,,,I
45024148,202506,VALORAMA S/A DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,196812,N2,I,2,Sociedade Distribuidora de TVM,,SP,Bauru,,,,,I
62206412,202506,VALORSYL-DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS S/A,196807,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
60866951,202506,"VAZ GUIMARAES, BRAGA S/A CORRETORA DE CAMBIO E TITULOS",196801,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
36149557,202506,VEGA S.A. CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS,199011,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
33886813,202506,VERA CRUZ DISTRIBUIDORA DE TITULOS E VALORES MOBIL LTDA,196909,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
48967968,202506,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,202307,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Outros,SP,São Paulo,S4,,C0087171,48967968,A
C0087171,202506,VERT DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Outros,SP,São Paulo,S4,,C0087171,48967968,A
76642198,202506,VERTICE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
36159085,202506,VETOR CORRETORA DE VALORES E CAMBIO S.A.,199007,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
C0084002,202506,VIC DTVM S/A - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Bolsa,RJ,Rio de Janeiro,S4,,C0084002,14388516,A
14388516,202506,VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,197705,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Bolsa,RJ,Rio de Janeiro,S4,,C0084002,14388516,A
72287345,202506,VICENTE RODRIGUES RIBEIRO INTERMEDIADOR DE TITULOS E VAL MOB,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,Taubaté,,,,,I
00333023,202506,VIGO - CORRETORA DE CAMBIO LTDA.,199506,N2,I,2,Sociedade Corretora de Câmbio,,RJ,Rio de Janeiro,,,,,I
00336708,202506,VIGO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199506,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Niterói,,,,,I
33692674,202506,VILA RICA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196802,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
C0082444,202506,VIPS CC LTDA. - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SP,São Paulo,S5,,C0082444,17772370,A
17772370,202506,VIP'S CORRETORA DE CÂMBIO LTDA.,201307,N2,I,2,Sociedade Corretora de Câmbio,Corretoras de Câmbio,SP,São Paulo,S5,,C0082444,17772370,A
09819468,202506,VIRTUAL CORRETORA DE CÂMBIO LTDA.,180001,N2,I,2,Sociedade Corretora de Câmbio,,SP,São Paulo,,,,,I
C0085537,202506,VIS DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Ouro,MT,Cuiabá,S4,,C0085537,38429045,A
62339981,202506,VITÓRIA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,196811,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
09777259,202506,VITORIA S.A. INVESTIMENTOS SOCIEDADE CORRETORA DE TITULOS E VALORES MOBILIARIOS,180001,N2,I,2,Sociedade Corretora de TVM,,,,,,,,I
34711571,202506,VITREO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,202001,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,S1,,C0080336,30306294,A
33831447,202506,VM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196807,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,F
22610500,202506,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,201510,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Agente Fiduciário,SP,São Paulo,S4,,C0084538,22610500,A
01170892,202506,VOTORANTIM - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,199606,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
64835226,202506,VR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,199105,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,S4,,C0080408,78626983,A
15227994,202506,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,196908,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Agente Fiduciário,SP,São Paulo,S4,,C0084538,22610500,A
31118813,202506,WABE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196803,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
62257589,202506,WALL STREET DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
61769790,202506,"WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS",196709,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
36125722,202506,WARRANT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199008,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
C0082664,202506,WARREN CCVM LTDA - PRUDENCIAL,180001,N2,I,2,,,RS,Porto Alegre,S4,,C0082664,92875780,A
92875780,202506,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,196712,N2,I,2,Sociedade Corretora de TVM,CTVM DTVM - Bolsa,RS,Porto Alegre,S4,,C0082664,92875780,A
47631123,202506,WEALTH HIGH GOVERNANCE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,202308,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Administrador Fiduciário,SP,São Paulo,S5,,C0087229,47631123,A
C0087229,202506,WEALTH HIGH GOVERNANCE DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Administrador Fiduciário,SP,São Paulo,S5,,C0087229,47631123,A
13728156,202506,WESTERN UNION CORRETORA DE CÂMBIO S.A.,201110,N2,I,3,Sociedade Corretora de Câmbio,,SP,São Paulo,S4,,C0080886,13720915,A
73751018,202506,WINDOW DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,199401,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
62300678,202506,WINNER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196901,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
C0085647,202506,WISE BRASIL CC - PRUDENCIAL,180001,N2,I,3,,Corretoras de Câmbio,SP,São Paulo,S4,,C0085647,36588217,A
36588217,202506,WISE BRASIL CORRETORA DE CÂMBIO LTDA,202102,N2,I,3,Sociedade Corretora de Câmbio,Corretoras de Câmbio,SP,São Paulo,S4,,C0085647,36588217,A
45854066,202506,WNT CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,202209,N2,I,2,Sociedade Distribuidora de TVM,CTVM DTVM - Outros,SP,São Paulo,S4,,C0086392,45854066,A
C0086392,202506,WNT CAPITAL DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Outros,SP,São Paulo,S4,,C0086392,45854066,A
61971503,202506,XINGU - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
44475245,202506,XP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,202203,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,S2,,C0082475,33264668,A
02332886,202506,"XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A",199802,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,S2,,C0082475,33264668,A
62063011,202506,ZIEGERT - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,F
06044551,202506,ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA,200411,N3,I,2,Administradora de Consórcio,,PR,Douradina,S4,,C0080824,11760553,A
45441789,202506,ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA,198101,N3,I,3,Administradora de Consórcio,,SP,São Paulo,S4,,C0080611,03634220,A
03828278,202506,ADMINISTRADORA DE CONSÓRCIOS BECKER LTDA.,200011,N3,I,2,Administradora de Consórcio,,RS,Cerro Largo,S4,,C0084507,20443996,A
07808907,202506,ADMINISTRADORA DE CONSORCIOS SICREDI LTDA,200608,N3,I,2,Administradora de Consórcio,,RS,Porto Alegre,S2,,C0080745,01181521,A
92692979,202506,BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS,196408,N3,I,1,Administradora de Consórcio,,RS,Porto Alegre,S2,,C0080154,92702067,A
06043050,202506,BB ADMINISTRADORA DE CONSORCIOS S.A.,200404,N3,I,1,Administradora de Consórcio,,DF,Brasília,S1,,C0080329,00000000,A
36770683,202506,BBC ADMINISTRADORA DE CONSÓRCIOS LTDA,199205,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S4,,C0084480,01852137,A
52568821,202506,BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.,198804,N3,I,2,Administradora de Consórcio,,SP,Osasco,S1,,C0080075,60746948,A
45713971,202506,BRQUALY ADMINISTRADORA DE CONSÓRCIOS LTDA.,198803,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S4,,C0080855,33603457,A
59129403,202506,CNF - ADMINISTRADORA DE CONSÓRCIOS NACIONAL LTDA.,198809,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S4,,C0080855,33603457,A
75770164,202506,CONBR ADMINISTRADORA DE CONSÓRCIOS S.A.,198901,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S4,,C0080855,33603457,A
47658539,202506,CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.,198809,N3,I,3,Administradora de Consórcio,,SP,São Paulo,S3,,C0080202,59109165,A
91107581,202506,FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.,198807,N3,I,2,Administradora de Consórcio,,RS,Farroupilha,S4,,C0085427,05676026,A
49937055,202506,GMAC ADMINISTRADORA DE CONSORCIOS LTDA,198806,N3,I,3,Administradora de Consórcio,,SP,São Paulo,S3,,C0080848,59274605,A
73516106,202506,HS ADMINISTRADORA DE CONSÓRCIOS LTDA,199312,N3,I,2,Administradora de Consórcio,,RS,Dois Irmãos,S4,,C0083522,07512441,A
00000776,202506,ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.,200209,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S1,,C0080099,60872504,A
42421776,202506,ITAÚ UNIBANCO VEÍCULOS ADMINISTRADORA DE CONSÓRCIOS LTDA.,200607,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S1,,C0080099,60872504,A
48041735,202506,PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA,198806,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S3,,C0080642,04862600,A
87433413,202506,PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA,198805,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S4,,C0080855,33603457,A
91108027,202506,RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.,198803,N3,I,2,Administradora de Consórcio,,RS,Caxias do Sul,S4,,C0080800,11476673,A
51855716,202506,RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.,198801,N3,I,2,Administradora de Consórcio,,SP,São Paulo,S4,,C0080855,33603457,A
55942312,202506,SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.,198901,N3,I,3,Administradora de Consórcio,,SP,São Paulo,S1,,C0080185,90400888,A
96479258,202506,SCANIA ADMINISTRADORA DE CONSÓRCIOS LTDA.,199406,N3,I,3,Administradora de Consórcio,,SP,São Bernardo do Campo,S3,,C0080776,11417016,A
16551061,202506,SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.,198803,N3,I,2,Administradora de Consórcio,,DF,Brasília,S2,,C0080879,02038232,A
87945218,202506,SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.,198806,N3,I,2,Administradora de Consórcio,,RS,Porto Alegre,S4,,C0085070,34991938,A
87852273,202506,SINOSSERRA ADMINISTRADORA DE CONSÓRCIOS LTDA,198906,N3,I,2,Administradora de Consórcio,,RS,Novo Hamburgo,S4,,C0084552,22639377,A
43707203,202506,TOYOTA ADMINISTRADORA DE CONSÓRCIOS DO BRASIL LTDA.,202202,N3,I,3,Administradora de Consórcio,,SP,São Paulo,S3,,C0081562,03215790,A
74118381,202506,VOLVO ADMINISTRADORA DE CONSÓRCIO LTDA.,199407,N3,I,3,Administradora de Consórcio,,PR,Curitiba,S3,,C0080769,58017179,A
40011095,202506,XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.,202108,N3,I,1,Administradora de Consórcio,,DF,Brasília,S1,,C0080738,00360305,A
47458153,202506,YAMAHA ADMINISTRADORA DE CONSÓRCIO LTDA.,198808,N3,I,3,Administradora de Consórcio,,SP,São Paulo,S4,,C0080721,10371492,A
23367634,202506,ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA,198901,N3,I,2,Administradora de Consórcio,,MG,Araxá,S4,,C0083584,05351887,A
23819290,202506,2GO INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,São Paulo,,,,,I
C0087597,202506,3X IP - PRUDENCIAL,180001,N4,I,2,,,MG,Belo Horizonte,,,C0087597,36010822,A
33930368,202506,7TRUST FINANCE INSTITUICAO DE PAGAMENTO S/A,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,Barueri,,,,,I
55586562,202506,8B SERVICOS FINANCEIROS INSTITUICAO DE PAGAMENTO S/A,180001,N4,I,2,Instituição de Pagamento,,SP,São Paulo,,,,,I
24313102,202506,99PAY INSTITUICAO DE PAGAMENTO S.A.,202407,N4,I,3,Instituição de Pagamento,,SP,São Paulo,S5,,C0087793,24313102,A
33330067,202506,A BANK INTERMEDIACAO DE NEGOCIOS PAGAMENTOS E PARTICIPACOES S.A.,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,São Paulo,,,,,I
35534511,202506,A27 INSTITUICAO DE PAGAMENTOS S/A,202402,N4,I,2,Instituição de Pagamento,,RS,Flores da Cunha,,,C0087504,35534511,A
C0087504,202506,A27 IP - PRUDENCIAL,180001,N4,I,2,,IP Emissor Pré-Pago,RS,Flores da Cunha,,,C0087504,35534511,A
08744723,202506,A3 SOLUCOES E SERVICOS DE TECNOLOGIA S.A,180001,N4,I,2,,,,,,,,,I
46410407,202506,ACCESSTAGE INSTITUIÇÃO DE PAGAMENTO LTDA.,180001,N4,I,2,Instituição de Pagamento,,SP,São Paulo,,,C0087559,46410407,I
C0087559,202506,ACCESSTAGE IP - PRUDENCIAL,180001,N4,I,2,,,SP,São Paulo,,,C0087559,46410407,I
13140088,202506,ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO,201809,N4,I,2,Instituição de Pagamento,,SP,São Paulo,S2,,C0080484,59588111,A
10868663,202506,ACG INSTITUIÇÃO DE PAGAMENTO S.A.,202201,N4,I,2,Instituição de Pagamento,,SP,São Paulo,,,C0086093,10868663,A
C0086093,202506,ACG IP - PRUDENCIAL,180001,N4,I,2,,IP Emissor Pré-Pago,SP,São Paulo,,,C0086093,10868663,A
33171211,202506,ACQIO ADQUIRENCIA INSTITUICAO DE PAGAMENTO S.A.,202211,N4,I,3,Instituição de Pagamento,,SP,São Paulo,S5,,C0086653,33171211,A
C0086653,202506,ACQIO ADQUIRENCIA IP - PRUDENCIAL,180001,N4,I,3,,IP Credenciadora,SP,São Paulo,S5,,C0086653,33171211,A
18928397,202506,ADIQPLUS INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,MG,Belo Horizonte,S3,,C0080422,71027866,A
14796606,202506,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,202311,N4,I,3,Instituição de Pagamento,,SP,São Paulo,,,C0087401,14796606,A
C0087401,202506,ADYEN DO BRASIL IP - PRUDENCIAL,180001,N4,I,3,,IP Credenciadora,SP,São Paulo,,,C0087401,14796606,A
60114865,202506,AFINZ INSTITUIÇÃO DE PAGAMENTO S.A.,201908,N4,I,2,Instituição de Pagamento,,SP,Barueri,S4,,C0083539,60114865,A
18639407,202506,AGILE PAGAMENTOS LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,DF,Brasília,,,,,I
07398335,202506,AILOG TECNOLOGIA E INSTITUIÇÃO DE PAGAMENTO LTDA.,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,Ribeirão Preto,,,,,I
04740876,202506,ALELO INSTITUICAO DE PAGAMENTO SA,202403,N4,I,2,Instituição de Pagamento,,SP,Barueri,,,C0087580,04740876,A
C0087580,202506,ALELO IP - PRUDENCIAL,180001,N4,I,2,,IP Emissor Pré-Pago,SP,Barueri,,,C0087580,04740876,A
12648266,202506,AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S.A.,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,São Paulo,,,,,I
32778350,202506,AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA,202210,N4,I,2,Instituição de Pagamento,,SP,São Paulo,S5,,C0086488,32778350,A
22443203,202506,ANSPACE INSTITUICAO DE PAGAMENTO LTDA.,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,RJ,Niterói,,,,,I
36060950,202506,APPLESS TECNOLOGIA LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,São Paulo,,,,,I
37168145,202506,APROMS NET INSTITUICAO DE PAGAMENTO LTDA.,202411,N4,I,2,Instituição de Pagamento,,MS,Dourados,,,C0087573,37168145,A
C0087573,202506,APROMS NET IP - PRUDENCIAL,180001,N4,I,2,,,MS,Dourados,,,C0087573,37168145,A
16876258,202506,APTARE MOBILE TECNOLOGIA DA INFORMACAO LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,CE,Fortaleza,,,,,I
57654096,202506,APUSDIGITAL INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,2,Instituição de Pagamento,,SP,São Paulo,,,,,I
00377239,202506,AQBANK INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,MG,Belo Horizonte,,,,,I
19540550,202506,ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A.,202106,N4,I,2,Instituição de Pagamento,,SC,Joinville,S4,,C0085771,19540550,A
34006497,202506,ASTRO INSTITUICAO DE PAGAMENTO LTDA.,202412,N4,I,3,Instituição de Pagamento,,SP,São Paulo,,,C0088156,34006497,A
C0088156,202506,ASTRO IP - PRUDENCIAL,180001,N4,I,3,,,SP,São Paulo,,,C0088156,34006497,A
27126513,202506,ATLAS BRASIL INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,,,,,,,I
04533779,202506,AVISTA ADMINISTRADORA DE CARTOES DE CREDITO LTDA,180001,N4,I,2,,,,,,,,,I
52076716,202506,AWX BRASIL  INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,3,Instituição de Pagamento,,SP,São Paulo,,,C0088242,52076716,I
C0088242,202506,AWX BRASIL IP - PRUDENCIAL,180001,N4,I,3,,,SP,São Paulo,,,C0088242,52076716,I
47825528,202506,B3 INSTITUICAO DE PAGAMENTO LTDA,202407,N4,I,2,Instituição de Pagamento,,SP,São Paulo,S4,,C0081225,00997185,A
33735811,202506,B91 INSTITUICAO DE PAGAMENTO S.A,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,SP,São Paulo,,,,,I
32053736,202506,BANKOSO INSTITUICAO DE PAGAMENTOS LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,DF,Brasília,,,,,I
30723871,202506,BANQI INSTITUICAO DE PAGAMENTO LTDA.,202109,N4,I,2,Instituição de Pagamento,,SP,São Paulo,S5,,C0085829,30723871,A
92934215,202506,BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO,202307,N4,I,1,Instituição de Pagamento,,RS,Porto Alegre,S2,,C0080154,92702067,A
37293930,202506,BASS PAGO INSTITUICAO DE PAGAMENTO LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,RS,Palmeira das Missões,,,,,I
15081322,202506,BAST IP LTDA,180001,N4,I,2,Instituição de Pagamento não sujeita a autorização pelo BCB,,AL,Maceió,,,,,I
31591399,202506,BB ADMINISTRADORA DE CARTOES DE CREDITO S A,180001,N4,I,1,Instituição de Pagamento não sujeita a autorização pelo BCB,,DF,Brasília,S1,,C0080329,00000000,A
35523352,202506,BEES INSTITUICAO DE PAGAMENTO LTDA.,202406,N4,I,3,Instituição de Pagamento,,SP,São Paulo,,,C0087731,35523352,A
C0087731,202506,BEES IP - PRUDENCIAL,180001,N4,I,3,,IP Credenciadora,SP,São Paulo,,,C0087731,35523352,A
